487,1159067000,1159067000,신대방제1동,읍면동,1120069
488,1159068000,1159068000,신대방제2동,읍면동,1120070
489,11620,1162000000,관악구,시군구,1121000
490,1162051000,1162051000,봉천본동,읍면동,
491,1162052000,1162052000,봉천제1동,읍면동,
492,1162052500,1162052500,보라매동,읍면동,1121052
493,1162053000,1162053000,봉천제2동,읍면동,
494,1162054000,1162054000,봉천제3동,읍면동,
495,1162054500,1162054500,청림동,읍면동,1121054
496,1162055000,1162055000,봉천제4동,읍면동,
497,1162056000,1162056000,봉천제5동,읍면동,
498,1162056500,1162056500,성현동,읍면동,1121079
499,1162057000,1162057000,봉천제6동,읍면동,
500,1162057500,1162057500,행운동,읍면동,1121057
501,1162058000,1162058000,봉천제7동,읍면동,
502,1162058500,1162058500,낙성대동,읍면동,1121058
503,1162059000,1162059000,봉천제8동,읍면동,
504,1162059500,1162059500,청룡동,읍면동,1121080
505,1162060000,1162060000,봉천제9동,읍면동,
506,1162060500,1162060500,은천동,읍면동,1121078
507,1162061000,1162061000,봉천제10동,읍면동,
508,1162061500,1162061500,중앙동,읍면동,1121061
509,1162062000,1162062000,봉천제11동,읍면동,
510,1162062500,1162062500,인헌동,읍면동,1121062
511,1162063000,1162063000,남현동,읍면동,1121063
512,1162064000,1162064000,신림본동,읍면동,
513,1162064500,1162064500,서원동,읍면동,1121064
514,1162065000,1162065000,신림제1동,읍면동,
515,1162065500,1162065500,신원동,읍면동,1121065
516,1162066000,1162066000,신림제2동,읍면동,
517,1162066500,1162066500,서림동,읍면동,1121066
518,1162067000,1162067000,신림제3동,읍면동,
519,1162068000,1162068000,신림제4동,읍면동,
520,1162068500,1162068500,신사동,읍면동,1121068
521,1162069000,1162069000,신림제5동,읍면동,
522,1162069500,1162069500,신림동,읍면동,1121069
523,1162070000,1162070000,신림제6동,읍면동,
524,1162071000,1162071000,신림제7동,읍면동,
525,1162071500,1162071500,난향동,읍면동,1121071
526,1162072000,1162072000,신림제8동,읍면동,
527,1162072500,1162072500,조원동,읍면동,1121072
528,1162073000,1162073000,신림제9동,읍면동,
529,1162073500,1162073500,대학동,읍면동,1121073
530,1162074000,1162074000,신림제10동,읍면동,
531,1162074500,1162074500,삼성동,읍면동,1121082
532,1162075000,1162075000,신림제11동,읍면동,
533,1162076000,1162076000,신림제12동,읍면동,
534,1162076500,1162076500,미성동,읍면동,1121083
535,1162077000,1162077000,신림제13동,읍면동,
536,1162077500,1162077500,난곡동,읍면동,1121081
537,11650,1165000000,서초구,시군구,1122000
538,1165051000,1165051000,서초1동,읍면동,1122051
539,1165052000,1165052000,서초2동,읍면동,1122052
540,1165053000,1165053000,서초3동,읍면동,1122053
541,1165053100,1165053100,서초4동,읍면동,1122054
542,1165054000,1165054000,잠원동,읍면동,1122055
543,1165055000,1165055000,반포본동,읍면동,1122056
544,1165056000,1165056000,반포1동,읍면동,1122057
545,1165057000,1165057000,반포2동,읍면동,1122058
546,1165058000,1165058000,반포3동,읍면동,1122059
547,1165058100,1165058100,반포4동,읍면동,1122060
