BASE_DATE,ADM_CD,ADM_NM
"20220630","37510380",삼국유사면
"20220630","37520110",의성읍
"20220630","37520310",단촌면
"20220630","37520320",점곡면
"20220630","37520330",옥산면
"20220630","37520340",사곡면
"20220630","37520350",춘산면
"20220630","37520360",가음면
"20220630","37520370",금성면
"20220630","37520380",봉양면
"20220630","37520390",비안면
"20220630","37520400",구천면
"20220630","37520410",단밀면
"20220630","37520420",단북면
"20220630","37520430",안계면
"20220630","37520440",다인면
"20220630","37520450",신평면
"20220630","37520460",안평면
"20220630","37520470",안사면
"20220630","37530110",청송읍
"20220630","37530320",부남면
"20220630","37530330",현동면
"20220630","37530340",현서면
"20220630","37530350",안덕면
"20220630","37530360",파천면
"20220630","37530370",진보면
"20220630","37530380",주왕산면
"20220630","37540110",영양읍
"20220630","37540310",입암면
"20220630","37540320",청기면
"20220630","37540330",일월면
"20220630","37540340",수비면
"20220630","37540350",석보면
"20220630","37550110",영덕읍
"20220630","37550310",강구면
"20220630","37550320",남정면
"20220630","37550330",달산면
"20220630","37550340",지품면
"20220630","37550350",축산면
"20220630","37550360",영해면
"20220630","37550370",병곡면
"20220630","37550380",창수면
"20220630","37560110",화양읍
"20220630","37560120",청도읍
"20220630","37560310",각남면
"20220630","37560320",풍각면
"20220630","37560330",각북면
"20220630","37560340",이서면
"20220630","37560350",운문면
"20220630","37560360",금천면
"20220630","37560370",매전면
"20220630","37570120",대가야읍
"20220630","37570310",덕곡면
"20220630","37570320",운수면
"20220630","37570330",성산면
"20220630","37570340",다산면
"20220630","37570350",개진면
"20220630","37570360",우곡면
"20220630","37570370",쌍림면
"20220630","37580110",성주읍
"20220630","37580310",선남면
"20220630","37580320",용암면
"20220630","37580330",수륜면
"20220630","37580340",가천면
"20220630","37580350",금수면
"20220630","37580360",대가면
"20220630","37580370",벽진면
"20220630","37580380",초전면
"20220630","37580390",월항면
"20220630","37590110",왜관읍
"20220630","37590120",북삼읍
"20220630","37590130",석적읍
"20220630","37590310",지천면
"20220630","37590320",동명면
"20220630","37590330",가산면
"20220630","37590360",약목면
"20220630","37590370",기산면
"20220630","37600110",예천읍
"20220630","37600310",용문면
"20220630","37600340",감천면
"20220630","37600350",보문면
"20220630","37600360",호명면
"20220630","37600370",유천면
"20220630","37600380",용궁면
"20220630","37600390",개포면
"20220630","37600400",지보면
"20220630","37600410",풍양면
"20220630","37600420",효자면
"20220630","37600430",은풍면
"20220630","37610110",봉화읍
"20220630","37610310",물야면
"20220630","37610320",봉성면
"20220630","37610330",법전면
"20220630","37610340",춘양면
"20220630","37610350",소천면
"20220630","37610360",석포면
"20220630","37610370",재산면
"20220630","37610380",명호면
"20220630","37610390",상운면
"20220630","37620110",울진읍
"20220630","37620120",평해읍
"20220630","37620310",북면
"20220630","37620330",근남면
"20220630","37620350",기성면
"20220630","37620360",온정면
"20220630","37620370",죽변면
"20220630","37620380",후포면
"20220630","37620390",금강송면
"20220630","37620400",매화면
"20220630","37630110",울릉읍
"20220630","37630310",서면
"20220630","37630320",북면
"20220630","38030110",문산읍
"20220630","38030310",내동면
"20220630","38030320",정촌면
"20220630","38030330",금곡면
"20220630","38030340",진성면
"20220630","38030350",일반성면
"20220630","38030360",이반성면
"20220630","38030370",사봉면
"20220630","38030380",지수면
"20220630","38030390",대곡면
"20220630","38030400",금산면
"20220630","38030410",집현면
"20220630","38030420",미천면
"20220630","38030430",명석면
"20220630","38030440",대평면
"20220630","38030450",수곡면
"20220630","38030650",상평동
"20220630","38030660",초장동
"20220630","38030670",평거동
"20220630","38030680",신안동
"20220630","38030690",이현동
"20220630","38030700",판문동
"20220630","38030710",가호동
"20220630","38030720",천전동
"20220630","38030730",성북동
"20220630","38030740",중앙동
"20220630","38030750",상봉동
"20220630","38030760",충무공동
"20220630","38030770",상대동
"20220630","38030780",하대동
"20220630","38050110",산양읍
"20220630","38050310",용남면
"20220630","38050320",도산면
"20220630","38050330",광도면
"20220630","38050340",욕지면
"20220630","38050350",한산면
"20220630","38050360",사량면
"20220630","38050520",명정동
"20220630","38050530",중앙동
"20220630","38050540",정량동
"20220630","38050550",북신동
"20220630","38050560",무전동
"20220630","38050620",도천동
"20220630","38050630",미수동
"20220630","38050640",봉평동
"20220630","38060110",사천읍
"20220630","38060310",정동면
"20220630","38060320",사남면
"20220630","38060330",용현면
"20220630","38060340",축동면
"20220630","38060350",곤양면
"20220630","38060360",곤명면
"20220630","38060370",서포면
"20220630","38060510",동서동
"20220630","38060520",선구동
"20220630","38060530",동서금동
"20220630","38060550",벌용동
"20220630","38060570",향촌동
"20220630","38060590",남양동
"20220630","38070110",진영읍
"20220630","38070320",주촌면
"20220630","38070330",진례면
"20220630","38070340",한림면
"20220630","38070350",생림면
"20220630","38070360",상동면
"20220630","38070370",대동면
"20220630","38070510",동상동
"20220630","38070520",회현동
"20220630","38070530",부원동
"20220630","38070540",내외동
"20220630","38070550",북부동
"20220630","38070560",칠산서부동
"20220630","38070580",활천동
"20220630","38070590",삼안동
"20220630","38070600",불암동
"20220630","38070610",장유1동
"20220630","38070620",장유2동
"20220630","38070630",장유3동
"20220630","38080110",삼랑진읍
"20220630","38080120",하남읍
"20220630","38080310",부북면
"20220630","38080320",상동면
"20220630","38080330",산외면
"20220630","38080340",산내면
"20220630","38080350",단장면
"20220630","38080360",상남면
"20220630","38080370",초동면
"20220630","38080380",무안면
"20220630","38080390",청도면
"20220630","38080510",내일동
"20220630","38080520",내이동
"20220630","38080530",교동
"20220630","38080540",삼문동
"20220630","38080550",가곡동
"20220630","38090310",일운면
"20220630","38090320",동부면
"20220630","38090330",남부면
"20220630","38090340",거제면
"20220630","38090350",둔덕면
"20220630","38090360",사등면
"20220630","38090370",연초면
"20220630","38090380",하청면
"20220630","38090390",장목면
"20220630","38090530",능포동
"20220630","38090540",아주동
"20220630","38090550",옥포1동
"20220630","38090560",옥포2동
"20220630","38090570",장평동
"20220630","38090580",고현동
"20220630","38090590",상문동
"20220630","38090600",수양동
"20220630","38090610",장승포동
"20220630","38100120",물금읍
"20220630","38100310",동면
"20220630","38100320",원동면
"20220630","38100330",상북면
"20220630","38100340",하북면
"20220630","38100520",삼성동
"20220630","38100530",강서동
"20220630","38100540",서창동
"20220630","38100550",소주동
"20220630","38100560",평산동
"20220630","38100570",덕계동
"20220630","38100580",중앙동
"20220630","38100590",양주동
"20220630","38111110",동읍
"20220630","38111310",북면
"20220630","38111320",대산면
"20220630","38111510",의창동
"20220630","38111520",팔룡동
"20220630","38111530",명곡동
"20220630","38111540",봉림동
"20220630","38112510",반송동
"20220630","38112520",중앙동
"20220630","38112530",상남동
"20220630","38112540",사파동
"20220630","38112550",가음정동
"20220630","38112560",성주동
"20220630","38112570",웅남동
"20220630","38112580",용지동
"20220630","38113310",구산면
"20220630","38113320",진동면
"20220630","38113330",진북면
"20220630","38113340",진전면
"20220630","38113510",현동
"20220630","38113520",가포동
"20220630","38113530",월영동
"20220630","38113540",문화동
"20220630","38113570",완월동
"20220630","38113580",자산동
"20220630","38113640",합포동
"20220630","38113650",산호동
"20220630","38113660",반월중앙동
"20220630","38113670",오동동
"20220630","38113680",교방동
"20220630","38114110",내서읍
"20220630","38114510",회원1동
"20220630","38114520",회원2동
"20220630","38114550",회성동
"20220630","38114560",양덕1동
"20220630","38114570",양덕2동
"20220630","38114580",합성1동
"20220630","38114590",합성2동
"20220630","38114600",구암1동
"20220630","38114610",구암2동
"20220630","38114620",봉암동
"20220630","38114630",석전동
"20220630","38115540",여좌동
"20220630","38115550",태백동
"20220630","38115560",경화동
"20220630","38115570",병암동
"20220630","38115580",석동
"20220630","38115590",이동
"20220630","38115600",자은동
"20220630","38115610",덕산동
"20220630","38115620",풍호동
"20220630","38115630",웅천동
"20220630","38115640",웅동1동
"20220630","38115650",웅동2동
"20220630","38115660",충무동
"20220630","38510110",의령읍
"20220630","38510310",가례면
"20220630","38510320",칠곡면
"20220630","38510330",대의면
"20220630","38510340",화정면
"20220630","38510350",용덕면
"20220630","38510360",정곡면
"20220630","38510370",지정면
"20220630","38510380",낙서면
"20220630","38510390",부림면
"20220630","38510400",봉수면
"20220630","38510410",궁류면
"20220630","38510420",유곡면
"20220630","38520110",가야읍
"20220630","38520120",칠원읍
"20220630","38520310",함안면
"20220630","38520320",군북면
"20220630","38520330",법수면
"20220630","38520340",대산면
"20220630","38520350",칠서면
"20220630","38520360",칠북면
"20220630","38520380",산인면
"20220630","38520390",여항면
"20220630","38530110",창녕읍
"20220630","38530120",남지읍
"20220630","38530310",고암면
"20220630","38530320",성산면
"20220630","38530330",대합면
"20220630","38530340",이방면
"20220630","38530350",유어면
"20220630","38530360",대지면
"20220630","38530370",계성면
"20220630","38530380",영산면
"20220630","38530390",장마면
"20220630","38530400",도천면
"20220630","38530410",길곡면
"20220630","38530420",부곡면
"20220630","38540110",고성읍
"20220630","38540310",삼산면
"20220630","38540320",하일면
"20220630","38540330",하이면
"20220630","38540340",상리면
"20220630","38540350",대가면
"20220630","38540360",영현면
"20220630","38540370",영오면
"20220630","38540380",개천면
"20220630","38540390",구만면
"20220630","38540400",회화면
"20220630","38540410",마암면
"20220630","38540420",동해면
"20220630","38540430",거류면
"20220630","38550110",남해읍
"20220630","38550310",이동면
"20220630","38550320",상주면
"20220630","38550330",삼동면
"20220630","38550340",미조면
"20220630","38550350",남면
"20220630","38550360",서면
"20220630","38550370",고현면
"20220630","38550380",설천면
"20220630","38550390",창선면
"20220630","38560110",하동읍
"20220630","38560310",화개면
"20220630","38560320",악양면
"20220630","38560330",적량면
"20220630","38560340",횡천면
"20220630","38560350",고전면
"20220630","38560360",금남면
"20220630","38560370",금성면
"20220630","38560380",진교면
"20220630","38560390",양보면
"20220630","38560400",북천면
"20220630","38560410",청암면
"20220630","38560420",옥종면
"20220630","38570110",산청읍
"20220630","38570310",차황면
"20220630","38570320",오부면
"20220630","38570330",생초면
"20220630","38570340",금서면
"20220630","38570350",삼장면
"20220630","38570360",시천면
"20220630","38570370",단성면
"20220630","38570380",신안면
"20220630","38570390",생비량면
"20220630","38570400",신등면
"20220630","38580110",함양읍
"20220630","38580310",마천면
"20220630","38580320",휴천면
"20220630","38580330",유림면
"20220630","38580340",수동면
"20220630","38580350",지곡면
"20220630","38580360",안의면
"20220630","38580370",서하면
"20220630","38580380",서상면
"20220630","38580390",백전면
"20220630","38580400",병곡면
"20220630","38590110",거창읍
"20220630","38590310",주상면
"20220630","38590320",웅양면
"20220630","38590330",고제면
"20220630","38590340",북상면
"20220630","38590350",위천면
"20220630","38590360",마리면
"20220630","38590370",남상면
"20220630","38590380",남하면
"20220630","38590390",신원면
"20220630","38590400",가조면
"20220630","38590410",가북면
"20220630","38600110",합천읍
"20220630","38600310",봉산면
"20220630","38600320",묘산면
"20220630","38600330",가야면
"20220630","38600340",야로면
"20220630","38600350",율곡면
"20220630","38600360",초계면
"20220630","38600370",쌍책면
"20220630","38600380",덕곡면
"20220630","38600390",청덕면
"20220630","38600400",적중면
"20220630","38600410",대양면
"20220630","38600420",쌍백면
"20220630","38600430",삼가면
"20220630","38600440",가회면
"20220630","38600450",대병면
"20220630","38600460",용주면
"20220630","39010110",한림읍
"20220630","39010120",애월읍
"20220630","39010130",구좌읍
"20220630","39010140",조천읍
"20220630","39010310",한경면
"20220630","39010320",추자면
"20220630","39010330",우도면
"20220630","39010510",일도1동
"20220630","39010520",일도2동
"20220630","39010530",이도1동
"20220630","39010540",이도2동
"20220630","39010550",삼도1동
"20220630","39010560",삼도2동
"20220630","39010570",용담1동
"20220630","39010580",용담2동
"20220630","39010590",건입동
"20220630","39010600",화북동
"20220630","39010610",삼양동
"20220630","39010620",봉개동
"20220630","39010630",아라동
"20220630","39010640",오라동
"20220630","39010650",연동
"20220630","39010660",노형동
"20220630","39010670",외도동
"20220630","39010680",이호동
"20220630","39010690",도두동
"20220630","39020110",대정읍
"20220630","39020120",남원읍
"20220630","39020130",성산읍
"20220630","39020310",안덕면
"20220630","39020320",표선면
"20220630","39020510",송산동
"20220630","39020520",정방동
"20220630","39020530",중앙동
"20220630","39020540",천지동
"20220630","39020550",효돈동
"20220630","39020560",영천동
"20220630","39020570",동홍동
"20220630","39020580",서홍동
"20220630","39020590",대륜동
"20220630","39020600",대천동
"20220630","39020610",중문동
"20220630","39020620",예래동
"20220630","31101513",삼송2동
"20220630","31101514",행신3동
"20220630","31103511",중산1동
"20220630","31104511",탄현1동
"20220630","31104513",덕이동
"20220630","25030511",가수원동
