23050750,장수서창동,2820065000
23050760,서창2동,2820065500
23060510,부평1동,2823751000
23060520,부평2동,2823752000
23060530,부평3동,2823753000
23060540,부평4동,2823754000
23060550,부평5동,2823755000
23060560,부평6동,2823756000
23060570,산곡1동,2823757000
23060580,산곡2동,2823758000
23060590,산곡3동,2823758100
23060600,산곡4동,2823758200
23060610,청천1동,2823759100
23060620,청천2동,2823759200
23060630,갈산1동,2823764100
23060640,갈산2동,2823764200
23060650,삼산1동,2823764600
23060660,부개1동,2823765000
23060670,부개2동,2823766000
23060680,부개3동,2823766100
23060690,일신동,2823767000
23060700,십정1동,2823768000
23060710,십정2동,2823769000
23060720,삼산2동,2823764800
23070510,효성1동,2824560100
23070520,효성2동,2824560200
23070530,계산1동,2824561100
23070540,계산2동,2824561200
23070550,계산3동,2824561300
23070560,작전1동,2824562100
23070570,작전2동,2824562200
23070580,작전서운동,2824564000
23070610,계양2동,2824572000
23070620,계산4동,2824561400
23070630,계양1동,2824571000
23070640,계양3동,2824573000
23080510,검암경서동,2826051500
23080530,연희동,2826053000
23080540,가정1동,2826054200
23080550,가정2동,2826054300
23080560,가정3동,2826054400
23080580,석남1동,2826055000
23080590,석남2동,2826056000
23080600,석남3동,2826056100
23080620,가좌1동,2826058000
23080630,가좌2동,2826059000
23080640,가좌3동,2826060000
23080650,가좌4동,2826061000
23080730,신현원창동,2826057500
23080740,청라1동,2826053600
23080780,청라2동,2826053700
23080790,청라3동,2826053900
23080800,검단동,2826068000
23080810,불로대곡동,2826069000
23080840,오류왕길동,2826072000
23080850,당하동,2826071000
23080860,마전동,2826073000
23080870,원당동,2826070000
23080880,아라동,2826074000
23090520,숭의2동,2817751000
23090540,숭의4동,2817753000
23090560,용현2동,2817755000
23090570,용현3동,2817756000
23090590,용현5동,2817757000
23090600,학익1동,2817758000
23090610,학익2동,2817759000
23090620,도화1동,2817760000
23090650,주안1동,2817762000
23090660,주안2동,2817763000
23090670,주안3동,2817764000
23090680,주안4동,2817765000
23090690,주안5동,2817766000
23090700,주안6동,2817767000
23090710,주안7동,2817768000
23090720,주안8동,2817769000
23090730,관교동,2817770000
23090740,문학동,2817771000
23090750,숭의1·3동,2817752000
23090760,용현1·4동,2817754000
23090770,도화2·3동,2817761000
23510110,강화읍,2871025000
23510310,선원면,2871031000
23510320,불은면,2871032000
23510330,길상면,2871033000
23510340,화도면,2871034000
23510350,양도면,2871035000
23510360,내가면,2871036000
23510370,하점면,2871037000
23510380,양사면,2871038000
23510390,송해면,2871039000
23510400,교동면,2871040000
23510410,삼산면,2871041000
23510420,서도면,2871042000
23520310,북도면,2872031000
23520320,연평면,2872038000
23520330,백령면,2872033000
23520340,대청면,2872034000
23520350,덕적면,2872035000
23520360,자월면,2872037000
23520370,영흥면,2872036000
24010510,충장동,2911052500
24010540,동명동,2911054500
24010560,계림1동,2911056000
24010580,계림2동,2911057000
24010590,산수1동,2911059000
24010610,산수2동,2911060000
24010620,지산1동,2911062000
24010630,지산2동,2911063000
24010640,서남동,2911065500
24010680,학동,2911068500
24010710,학운동,2911071000
24010720,지원1동,2911073000
24010730,지원2동,2911074000
24020510,양동,2914057500
24020530,양3동,2914059000
24020540,농성1동,2914065000
24020550,농성2동,2914066000
24020560,광천동,2914073000
24020570,유덕동,2914074000
24020580,상무1동,2914075100
24020590,상무2동,2914075200
24020600,화정1동,2914076000
24020610,화정2동,2914077000
24020620,화정3동,2914078000
24020630,화정4동,2914079000
24020640,서창동,2914080000
24020660,치평동,2914074500
24020670,풍암동,2914083000
24020680,금호1동,2914082100
24020690,금호2동,2914082400
24020700,동천동,2914084000
24030510,양림동,2915551000
24030520,방림1동,2915552000
24030530,방림2동,2915553000
24030540,사직동,2915554500
24030570,월산동,2915560500
24030600,월산4동,2915563000
24030610,월산5동,2915564000
24030620,백운1동,2915567000
24030630,백운2동,2915568000
24030640,주월1동,2915569000
24030650,주월2동,2915570000
24030670,송암동,2915572000
24030680,봉선1동,2915553700
24030690,봉선2동,2915553800
24030700,대촌동,2915573000
24030710,진월동,2915570500
24030720,효덕동,2915571000
24040510,중흥1동,2917051000
24040520,중흥2동,2917052000
24040530,중흥3동,2917053000
24040540,중앙동,2917055500
24040550,임동,2917057000
24040560,신안동,2917058000
24040570,용봉동,2917059000
24040580,운암1동,2917060100
24040590,운암2동,2917060200
24040600,운암3동,2917060300
24040610,동림동,2917061500
24040620,우산동,2917062000
24040630,풍향동,2917063500
24040640,문화동,2917065000
24040650,문흥1동,2917065600
24040660,문흥2동,2917065700
24040670,두암1동,2917066100
24040680,두암2동,2917066200
24040690,두암3동,2917066300
24040700,삼각동,2917066600
24040710,매곡동,2917067300
24040720,오치1동,2917067600
24040730,오치2동,2917067700
